,count,mean
0,1076,0.021387878403787718
1,7,0.024867594242095947
2,51,0.025896799330617868
3,41,0.1111710943826815
4,4,0.11798799782991409
5,6,0.09401464462280273
6,8,0.13010737299919128
7,12,0.1509908139705658
8,31,0.11146251616939422
9,11,0.14750727740201083
10,12,0.09832800428072612
11,5,0.15851356983184814
12,15,0.10432577927907308
13,8,0.14012962579727173
14,3,0.35175244013468426
15,6,0.22278515497843424
16,5,0.11170966625213623
17,9,0.27591578165690106
18,3,0.2738874355951945
19,14,0.27163740566798616
20,29,0.1417255401611328
21,6,0.15644973516464233
22,22,0.107675855809992
23,13,0.01783862251501817
24,11,0.039540954611518166
25,35,0.05961268288748605
26,8,0.12849581241607666
27,10,0.024958114326000213
28,28,0.020628420369965688
29,25,0.07210764884948731
30,4,0.07274305820465088
31,55,0.04746887467124245
32,25,0.13932229995727538
33,26,0.10386122190035306
34,42,0.06115686325799851
35,12,0.08877395590146382
36,8,0.16690531373023987
37,14,0.11087415899549212
38,14,0.17310455867222377
39,6,0.1999888221422831
40,41,0.14840422607049708
41,12,0.14009330670038858
42,8,0.14049500226974487
43,25,0.14745733261108399
44,24,0.07100031773249309
45,44,0.06466490030288696
46,37,0.10471938107464765
47,5,0.23493762016296388
48,24,0.08956982692082723
49,31,0.07748683037296418
50,36,0.08658209774229261
51,32,0.119020015001297
52,31,0.07288454424950384
53,5,0.1293118715286255
54,8,0.21442081034183502
55,6,0.20018790165583292
56,2,0.07653452455997467
57,8,0.08473450690507889
58,5,0.23390166759490966
59,3,0.28421513239542645
60,10,0.1724088430404663
61,8,0.159634530544281
62,14,0.10546353885105678
63,42,0.1078552518572126
64,5,0.22291460037231445
65,3,0.18536730607350668
66,33,0.06611675204652728
67,6,0.12487935026486714
68,3,0.280132532119751
69,6,0.21697290738423666
70,5,0.251802921295166
71,51,0.0637511318805171
72,29,0.048677666433926285
73,43,0.08288234888121139
74,24,0.044747382402420044
75,30,0.20511417388916015
76,77,0.0911284607726258
77,4,0.17147798836231232
78,25,0.19470905303955077
79,2,0.21823644638061523
80,18,0.10185278786553277
81,7,0.08262064627238683
82,8,0.08466672897338867
83,26,0.12055521744948167
84,15,0.19854734738667806
85,58,0.16411935872045055
86,13,0.27124982613783616
87,8,0.2188793420791626
88,12,0.19960461060206094
89,8,0.09799639135599136
90,3,0.14679908752441406
91,1,0.18793463706970215
92,28,0.17268480573381698
93,7,0.11555863278252738
94,10,0.08694643974304199
95,10,0.15600028038024902
96,24,0.09989977876345317
97,12,0.09718920787175496
98,13,0.12174204679635856
99,5,0.24410605430603027
100,33,0.0941264990604285
101,6,0.21486524740854898
102,6,0.1618188718954722
103,8,0.11114614456892014
104,39,0.16135164407583383
105,15,0.19082082112630208
106,8,0.146131232380867
107,6,0.2275532086690267
108,3,0.21664686997731528
109,17,0.1438478722291834
110,2,0.3459230065345764
111,3,0.20369184017181396
112,3,0.17036455869674683
113,7,0.17357688290732248
114,5,0.16919422149658203
115,14,0.14975738525390625
116,2,0.2248290479183197
117,1,0.22761468589305878
118,4,0.12698222696781158
119,3,0.20103172461191812
120,4,0.25958144664764404
121,4,0.2353743612766266
122,11,0.24897027015686035
123,3,0.20763142903645834
124,3,0.2925621271133423
125,4,0.24081063270568848
126,4,0.21128422021865845
127,136,0.05805976951823515
128,11,0.17758304422551935
129,5,0.25704283714294435
130,2,0.25596922636032104
131,6,0.2520030339558919
132,8,0.18262426555156708
133,31,0.1316259753319525
134,11,0.07112918116829613
135,20,0.09750436544418335
136,33,0.07404499342947295
137,5,0.11192948818206787
138,12,0.10562774538993835
139,6,0.18513067563374838
140,10,0.1595263361930847
141,43,0.11007557358852653
142,33,0.10033714410030481
143,36,0.04636871152453952
144,9,0.22608746422661674
145,7,0.3216155937739781
146,14,0.20806084360395158
147,21,0.15075756254650297
148,16,0.16226474940776825
149,6,0.0684485783179601
150,4,0.06656605750322342
151,11,0.026858354156667538
152,83,0.0694497924253165
153,9,0.11003565125995213
154,69,0.04639226111812868
155,2,0.20248012244701385
156,1,0.33910802006721497
157,1,0.37162846326828003
158,6,0.18879401683807373
159,14,0.21578546932765416
160,4,0.3256834149360657
161,7,0.34498657499040875
162,3,0.3237873713175456
163,23,0.18029544664465863
164,8,0.1251135766506195
165,2,0.27071845531463623
166,3,0.18993878364562988
167,4,0.19681525230407715
168,13,0.08718273272881141
169,2,0.15204840898513794
170,2,0.06927894800901413
171,17,0.07986406017752255
172,5,0.29692907333374025
173,3,0.25298885504404706
174,5,0.07076813578605652
175,2,0.3372097313404083
176,2,0.3021775782108307
177,1,0.2839203178882599
178,4,0.1304798424243927
179,6,0.20221386353174844
180,3,0.11177337169647217
181,3,0.09602420528729756
182,2,0.17163018882274628
183,3,0.20097283522288004
184,9,0.18321091598934597
185,2,0.20067843794822693
186,1,0.30119913816452026
