,count,mean
0,1076,0.03642943711972148
1,7,-0.001111016608774662
2,51,-0.004774102393318625
3,41,-0.0010663409058640644
4,4,-0.0012556910514831543
5,6,0.0008139247074723244
6,8,-0.004474373534321785
7,12,-0.0036089358230431876
8,31,0.004315045572096302
9,11,0.00030631349760700357
10,12,0.013740607847770056
11,5,0.0067667320370674135
12,15,0.009100695451100668
13,8,0.06884026527404785
14,3,0.4209466775258382
15,6,0.26588280995686847
16,5,0.1746518135070801
17,9,0.3566449218326145
18,3,0.05100980897744497
19,14,0.07173095430646624
20,29,0.09192021961869865
21,6,0.2431662678718567
22,22,0.14863899621096524
23,13,0.020689558524351854
24,11,0.003420325165445154
25,35,0.07495336532592774
26,8,0.0074768089689314365
27,10,0.03622140884399414
28,28,0.057262952838625224
29,25,0.004075961709022522
30,4,0.013283544220030308
31,55,0.04090477336536754
32,25,0.0039221981167793275
33,26,0.0031865468392005335
34,42,0.05516845839364188
35,12,0.02680260439713796
36,8,0.013378219678997993
37,14,0.07494703360966273
38,14,0.09815925359725952
39,6,0.11677039662996928
40,41,0.14236931684540538
41,12,0.209035595258077
42,8,0.1873537003993988
43,25,0.18971742630004884
44,24,0.09781365593274434
45,44,0.08096679774197665
46,37,0.14060456043965108
47,5,0.04555217921733856
48,24,0.15054293473561606
49,31,0.09412403260507891
50,36,0.11240678363376194
51,32,0.15292759239673615
52,31,0.10305556943339686
53,5,0.14267182350158691
54,8,0.2615838646888733
55,6,0.23141924540201822
56,2,0.03694082796573639
57,8,0.09762275218963623
58,5,-0.0058577053248882295
59,3,-0.004196131291488807
60,10,0.20837574005126952
61,8,0.19070953130722046
62,14,0.12959927320480347
63,42,0.14616925375802176
64,5,0.3200386524200439
65,3,0.30456658204396564
66,33,0.1015138698346687
67,6,0.12908363342285156
68,3,0.08976011474927266
69,6,0.10315906008084615
70,5,0.28804731369018555
71,51,-0.006519432161368576
72,29,-0.010044631259194735
73,43,-0.010750915421996006
74,24,-0.010299833491444588
75,30,0.016161263982454935
76,77,0.0077271476968542325
77,4,0.11610452830791473
78,25,0.15733707427978516
79,2,0.059458568692207336
80,18,0.14573793941073948
81,7,0.1397688559123448
82,8,0.12573693692684174
83,26,0.17774554399343637
84,15,0.28389250437418617
85,58,0.07665821601604593
86,13,0.3228608644925631
87,8,0.1387188881635666
88,12,0.0762259562810262
89,8,0.035891495645046234
90,3,0.030497421820958454
91,1,0.06436628848314285
92,28,0.16847130230494908
93,7,0.07119476795196533
94,10,0.21363918781280516
95,10,0.2484055757522583
96,24,0.1400370200475057
97,12,0.1485446592171987
98,13,0.17570877075195312
99,5,0.16436350345611572
100,33,0.19436895486080286
101,6,0.10958677530288696
102,6,0.10566029946009318
103,8,0.08440986275672913
104,39,0.11277497120392628
105,15,0.1867284615834554
106,8,0.07408013939857483
107,6,0.09710853298505147
108,3,0.15448000033696493
109,17,0.13215750806471882
110,2,0.13333992660045624
111,3,0.05039077500502268
112,3,0.10097705324490865
113,7,0.12484209026609148
114,5,0.09892650246620179
115,14,0.0362768428666251
116,2,0.29340657591819763
117,1,0.2761499881744385
118,4,0.1032719761133194
119,3,0.24371099472045898
120,4,0.22638243436813354
121,4,0.2640698254108429
122,11,0.06671259619972923
123,3,0.0794426550467809
124,3,0.09550706545511882
125,4,0.12805259227752686
126,4,0.04980495572090149
127,136,-0.012447320363100837
128,11,0.00035656408660791135
129,5,-0.00818713903427124
130,2,0.00873330608010292
131,6,0.05977718035380045
132,8,0.03932040557265282
133,31,-0.009788878502384309
134,11,-0.001591720702973279
135,20,-0.004215890914201737
136,33,0.1069715962265477
137,5,-0.001551145128905773
138,12,-0.0043236905088027315
139,6,-0.004617026386161645
140,10,-0.003944648802280426
141,43,-0.007596532965815345
142,33,-0.008354384790767323
143,36,-0.011193599965837266
144,9,-0.009919914934370253
145,7,-0.0038816662771361215
146,14,-0.0035574627774102347
147,21,-0.008579049082029434
148,16,-0.008092098869383335
149,6,-0.007172524308164914
150,4,-0.009352799504995346
151,11,-0.004715882241725922
152,83,-0.004036691533513816
153,9,-0.007393280665079753
154,69,-0.001937323506327643
155,2,0.2909885048866272
156,1,0.3409903943538666
157,1,0.44873371720314026
158,6,0.19820197423299155
159,14,0.1470155886241368
160,4,0.3884894847869873
161,7,0.34163672583443777
162,3,0.3133544723192851
163,23,0.08640548457270084
164,8,0.17091423273086548
165,2,0.15313681960105896
166,3,0.1543183128039042
167,4,0.13797827064990997
168,13,0.21618567980252779
169,2,0.25940224528312683
170,2,0.2346101701259613
171,17,0.12245374567368451
172,5,0.09556428194046021
173,3,0.1636728843053182
174,5,0.09249590039253235
175,2,0.050597548484802246
176,2,0.042876798659563065
177,1,0.04328018054366112
178,4,0.19743773341178894
179,6,0.22088672717412314
180,3,0.2255390485127767
181,3,0.251486877600352
182,2,0.18699780106544495
183,3,0.24195180336634317
184,9,0.18888892067803276
185,2,0.2206576019525528
186,1,0.2889861762523651
187,2,0.22815096378326416
188,0,
189,4,0.1536494940519333
190,3,0.3435252110163371
191,1,0.30255886912345886
