,count,mean
0,1076,0.32213598201709165
1,7,0.36852880886622835
2,51,0.38551779354319854
3,41,0.24818085461128048
4,4,0.2698312997817993
5,6,0.27084408203760785
6,8,0.23123712837696075
7,12,0.3124375542004903
8,31,0.4082222600137034
9,11,0.24231659282337537
10,12,0.3174826701482137
11,5,0.30440287590026854
12,15,0.34445184071858725
13,8,0.3782316744327545
14,3,0.4154871304829915
15,6,0.42917410532633465
16,5,0.4046942234039307
17,9,0.3975708484649658
18,3,0.3993773063023885
19,14,0.36018071855817524
20,29,0.39797615182810814
21,6,0.3607474168141683
22,22,0.3696948831731623
23,13,0.38261967438917893
24,11,0.2612946250221946
25,35,0.30714326586042134
26,8,0.3604689836502075
27,10,0.396921706199646
28,28,0.37655557904924664
29,25,0.34209026336669923
30,4,0.3967408537864685
31,55,0.30187572132457385
32,25,0.3560224151611328
33,26,0.34877663392287034
34,42,0.42057082766578313
35,12,0.3680185079574585
36,8,0.3278859853744507
37,14,0.3903040204729353
38,14,0.42176505497523714
39,6,0.5120886564254761
40,41,0.3737666665053949
41,12,0.36211180686950684
42,8,0.3547600209712982
43,25,0.35001071929931643
44,24,0.3797849814097087
45,44,0.3351664976640181
46,37,0.35673272931897965
47,5,0.27187256813049315
48,24,0.39336951573689777
49,31,0.3644389183290543
50,36,0.3215865029229058
51,32,0.3337215781211853
52,31,0.35966559379331525
53,5,0.3252273082733154
54,8,0.3513031601905823
55,6,0.34544893105824787
56,2,0.35208576917648315
57,8,0.403437077999115
58,5,0.26014251708984376
59,3,0.2682860294977824
60,10,0.34476237297058104
61,8,0.36243999004364014
62,14,0.2846917595182146
63,42,0.32547094708397273
64,5,0.31088666915893554
65,3,0.34335609277089435
66,33,0.34983166781338776
67,6,0.2955934206644694
68,3,0.35073550542195636
69,6,0.30151184399922687
70,5,0.4808246612548828
71,51,0.311580639259488
72,29,0.3044897934486126
73,43,0.3205582818319631
74,24,0.3330494960149129
75,30,0.3170487721761068
76,77,0.391916646585836
77,4,0.3531552255153656
78,25,0.33980693817138674
79,2,0.2275678664445877
80,18,0.3890363640255398
81,7,0.34404233523777555
82,8,0.36720114946365356
83,26,0.3833848513089694
84,15,0.3706229527791341
85,58,0.3600777593152276
86,13,0.44138662631695086
87,8,0.339233934879303
88,12,0.4003231922785441
89,8,0.23963192105293274
90,3,0.2959590554237366
91,1,0.35659652948379517
92,28,0.3772604465484619
93,7,0.3900339603424072
94,10,0.4478140354156494
95,10,0.46611676216125486
96,24,0.44695115089416504
97,12,0.2977384924888611
98,13,0.33621593622060925
99,5,0.42875022888183595
100,33,0.40172143415971234
101,6,0.3714008728663127
102,6,0.41189416249593097
103,8,0.4145094156265259
104,39,0.3372691227839543
105,15,0.4273625055948893
106,8,0.4704601764678955
107,6,0.5081108808517456
108,3,0.29714930057525635
109,17,0.3686961566700655
110,2,0.3911202549934387
111,3,0.35785452524820965
112,3,0.3278381824493408
113,7,0.37696525028773714
114,5,0.42150678634643557
115,14,0.27082371711730957
116,2,0.5053889751434326
117,1,0.4642324149608612
118,4,0.4460938572883606
119,3,0.4597833553949992
120,4,0.4393891394138336
121,4,0.3881074786186218
122,11,0.3924857052889737
123,3,0.4465401967366536
124,3,0.3890989621480306
125,4,0.3389793038368225
126,4,0.35052964091300964
127,136,0.4369519738590016
128,11,0.2819096175107089
129,5,0.29839224815368653
130,2,0.30228716135025024
131,6,0.4529769817988078
132,8,0.3448435664176941
133,31,0.3097947336012317
134,11,0.3153514862060547
135,20,0.29902162551879885
136,33,0.34390463973536634
137,5,0.36965882778167725
138,12,0.35138408342997235
139,6,0.32120978832244873
140,10,0.3392679214477539
141,43,0.3462360736935638
142,33,0.31662836941805755
143,36,0.26693113644917804
144,9,0.3323138289981418
145,7,0.2913261822291783
146,14,0.34693452290126253
147,21,0.30064031055995394
148,16,0.33825191855430603
149,6,0.33618438243865967
150,4,0.31645315885543823
151,11,0.33633810823613947
152,83,0.3694016789815512
153,9,0.28998639848497176
154,69,0.35802332560221356
155,2,0.3249038755893707
156,1,0.3233461380004883
157,1,0.28194114565849304
158,6,0.3081235885620117
159,14,0.32847162655421663
160,4,0.3646080195903778
161,7,0.34917848450796946
162,3,0.32202643156051636
163,23,0.23565333822499152
164,8,0.39491376280784607
165,2,0.27853214740753174
166,3,0.27162667115529376
167,4,0.291668564081192
168,13,0.339381584754357
169,2,0.2293088287115097
170,2,0.23313431441783905
171,17,0.25515466577866497
172,5,0.3366367816925049
173,3,0.504839022954305
174,5,0.2564332723617554
175,2,0.3609980344772339
176,2,0.3348127007484436
177,1,0.3537689745426178
178,4,0.244148388504982
179,6,0.23380553722381592
180,3,0.23017609119415283
181,3,0.22371347745259604
182,2,0.2055109292268753
183,3,0.23034226894378662
184,9,0.3229721652136909
185,2,0.31179526448249817
186,1,0.28499463200569153
187,2,0.2880200743675232
188,0,
189,4,0.40676218271255493
190,3,0.37223581473032635
191,1,0.18767927587032318
192,3,0.31199075778325397
193,1,0.3254893124103546
194,2,0.30231183767318726
195,5,0.22368829250335692
196,2,0.48162633180618286
197,3,0.5168182055155436
198,1,0.31017735600471497
199,4,0.2096090316772461
200,2,0.3055117130279541
201,5,0.37769112586975095
202,3,0.2994394302368164
203,2,0.24922841787338257
204,6,0.3102104465166728
205,1,0.3781968951225281
206,2,0.23756074905395508
207,25,0.3221454620361328
208,17,0.3732808617984547
209,36,0.29595300886366105
210,4,0.30112242698669434
211,3,0.31584374109903973
212,6,0.3901042143503825
213,4,0.25909072160720825
214,7,0.26415722710745676
215,3,0.26178276538848877
216,1,0.4057697653770447
217,1,0.3765687048435211
218,2,0.381455659866333
219,2,0.4068591594696045
220,18,0.272780630323622
221,40,0.36248881816864015
222,12,0.3866513967514038
223,9,0.3458792368570964
224,5,0.3349853754043579
225,29,0.3063546213610419
226,7,0.3052487713950021
227,13,0.4304066437941331
228,33,0.39086960301254736
229,22,0.3492292274128307
230,6,0.31327466169993085
231,86,0.23030593783356423
232,53,0.25952022480514814
233,5,0.1874467611312866
234,16,0.22766563296318054
235,4,0.19261667132377625
236,21,0.2421040307907831
237,19,0.20439654902407997
238,3,0.1990196704864502
239,7,0.33174262728009907
240,9,0.2321833504570855
241,11,0.25816908749667083
242,82,0.21422651337414253
243,6,0.2907865047454834
244,5,0.4127980709075928
245,3,0.2884686390558879
246,25,0.2577415657043457
247,6,0.26958638429641724
248,3,0.2857878605524699
249,15,0.4619468053181966
250,15,0.44331467946370445
251,13,0.44249589626605695
252,19,0.3791526995207134
253,8,0.4732421636581421
254,15,0.2509091854095459
255,61,0.28444305795138
256,21,0.4058850606282552
257,20,0.2934126853942871
258,16,0.1589328944683075
259,8,0.43173685669898987
260,27,0.3705062512998228
261,4,0.2980123460292816
262,20,0.34750611782073976
263,14,0.40582248142787386
264,3,0.4411521752675374
265,11,0.38073171268809924
266,19,0.3769473025673314
267,4,0.40586161613464355
268,3,0.3648562431335449
269,3,0.3755712111790975
270,4,0.3859288990497589
271,7,0.35975306374686106
272,6,0.36022257804870605
273,4,0.373657763004303
274,4,0.4590322971343994
275,16,0.42501652240753174
276,11,0.43318943543867633
277,11,0.446638974276456
278,29,0.28430918989510373
279,52,0.24369357182429388
280,14,0.2979555130004883
281,15,0.2422568957010905
282,17,0.23868462618659525
283,3,0.4106464385986328
284,14,0.3974729265485491
285,5,0.28494677543640134
286,24,0.37932078043619794
287,116,0.19789572419791385
288,16,0.3039702773094177
289,17,0.1822227590224322
290,25,0.19073209762573243
291,136,0.27529579050400677
292,7,0.2072824239730835
293,3,0.1841376225153605
294,10,0.21341755390167236
295,15,0.29671487808227537
296,10,0.35902230739593505
297,4,0.1972711682319641
298,2,0.19654923677444458
299,9,0.2636738353305393
300,9,0.27011564042833114
301,3,0.33240816990534466
302,11,0.26854710145430133
303,9,0.2542542616526286
304,5,0.23122262954711914
305,3,0.23621463775634766
306,6,0.35567835966746014
307,2,0.25741928815841675
308,4,0.28783637285232544
309,2,0.2633960247039795
310,4,0.2688167691230774
311,6,0.19774981339772543
312,24,0.29448894659678143
313,14,0.34802212033952984
314,25,0.3465571975708008
315,19,0.28907971633108037
316,3,0.4608425696690877
317,4,0.30408087372779846
318,5,0.27351186275482176
319,3,0.23361176252365112
320,0,
321,4,0.29730939865112305
322,3,0.23302865028381348
323,5,0.18660426139831543
324,4,0.08317629247903824
325,10,0.28063852787017823
326,32,0.300349622964859
327,33,0.3633626302083333
328,27,0.32015839329472295
329,4,0.2807903587818146
330,2,0.34929487109184265
331,10,0.312767767906189
332,3,0.2473901907602946
333,4,0.3817381262779236
334,4,0.2789141535758972
335,0,
336,30,0.17303501764933268
337,43,0.25198075937670333
338,6,0.43548234303792316
339,12,0.2839798927307129
340,7,0.33216353825160433
341,11,0.37527097355235706
342,56,0.35968708992004395
343,10,0.40568766593933103
344,6,0.3463994264602661
345,3,0.4577983220418294
346,23,0.3950284874957541
347,5,0.4018576622009277
348,27,0.3422618442111545
349,3,0.20649721225102743
350,6,0.28929392496744794
351,15,0.33475831349690754
352,17,0.25429871503044577
353,7,0.4157284327915737
354,6,0.43777716159820557
355,9,0.4542519251505534
356,11,0.3769925290888006
357,4,0.3254176080226898
358,10,0.2910574674606323
359,3,0.43306517601013184
360,3,0.3981966972351074
361,29,0.302200383153455
362,8,0.2901531755924225
363,8,0.23547004163265228
364,2,0.24565595388412476
365,2,0.25707992911338806
366,4,0.2918100357055664
367,3,0.26946596304575604
368,5,0.25101318359375
369,44,0.2954099611802535
370,7,0.39150278908865793
371,2,0.3003792464733124
372,4,0.1849517524242401
373,5,0.2757542371749878
374,2,0.2841140031814575
375,16,0.3170173764228821
376,4,0.2874835729598999
377,29,0.3023479067046067
378,3,0.3962168296178182
379,2,0.3752645254135132
380,6,0.2445415457089742
381,3,0.20132879416147867
382,23,0.2152495591536812
383,5,0.27396340370178224
384,6,0.27134106556574505
385,3,0.36011401812235516
386,5,0.3410443067550659
387,4,0.3327641189098358
388,6,0.41344253222147626
389,6,0.43392332394917804
390,12,0.3449820280075073
391,4,0.37880730628967285
392,4,0.4131053686141968
393,10,0.375207781791687
394,4,0.3839978575706482
395,6,0.3924153248469035
396,7,0.41965995516095844
397,2,0.4375340938568115
398,16,0.3948546350002289
399,9,0.43621089723375106
400,3,0.4344540039698283
401,3,0.40456557273864746
402,12,0.36685558160146076
403,2,0.4361737072467804
404,2,0.3622785210609436
405,3,0.2995571494102478
406,6,0.38445615768432617
407,3,0.4024353822072347
408,5,0.31153507232666017
