,count,mean
0,1076,0.1819128440658399
1,7,0.19236159324645996
2,51,0.23147029502719058
3,41,0.3456157358681283
4,4,0.4097445011138916
5,6,0.35567601521809894
6,8,0.3857240676879883
7,12,0.14134488503138223
8,31,0.24472468899142358
9,11,0.3644531856883656
10,12,0.2346737583478292
11,5,0.25621962547302246
12,15,0.283039919535319
13,8,0.1501561999320984
14,3,0.12671077251434326
15,6,0.14790667096773782
16,5,0.14182960987091064
17,9,0.1380444367726644
18,3,0.1384373108545939
19,14,0.2047822986330305
20,29,0.23979558615848937
21,6,0.1443142294883728
22,22,0.13143929568204013
23,13,0.10348614362569955
24,11,0.2501228722659024
25,35,-0.02130209377833775
26,8,0.15566954016685486
27,10,0.13625950813293458
28,28,0.2012815134865897
29,25,0.11931005477905274
30,4,0.07458528876304626
31,55,0.20444824912331322
32,25,0.283342170715332
33,26,0.23453697791466346
34,42,0.10597639992123559
35,12,0.17525670925776163
36,8,0.28798776865005493
37,14,0.1735391446522304
38,14,0.025034978985786438
39,6,0.06620882451534271
40,41,0.015875186862015143
41,12,0.1294603149096171
42,8,0.13992758095264435
43,25,0.11405504226684571
44,24,0.023118168115615845
45,44,0.03833047910170122
46,37,0.11021776457090636
47,5,0.25365827083587644
48,24,0.1429729163646698
49,31,0.05093868701688705
50,36,0.03645247220993042
51,32,0.09835731983184814
52,31,0.11501299950384325
53,5,0.07969732880592346
54,8,0.050023019313812256
55,6,0.04442046582698822
56,2,0.03964057192206383
57,8,0.06374004483222961
58,5,0.15028223991394044
59,3,0.16580092906951904
60,10,0.041155952215194705
61,8,0.11830860376358032
62,14,0.06149177040372576
63,42,0.06051672072637649
64,5,-0.02869105041027069
65,3,0.04098445922136307
66,33,0.13755538246848367
67,6,0.04936011632283529
68,3,0.13515307505925497
69,6,0.02682293951511383
70,5,0.040905269980430606
71,51,0.27585399852079506
72,29,0.4273113053420494
73,42,0.17425572304498582
74,19,0.17647571312753776
75,30,0.21934672991434734
76,77,0.27935597803685575
77,4,0.17673759162425995
78,25,0.26746904373168945
79,2,0.16196796298027039
80,18,0.14032705624898276
81,7,0.1023133567401341
82,8,0.10496392846107483
83,26,0.12693056693443885
84,15,0.16643784840901693
85,58,0.2932130879369275
86,13,0.20203047532301682
87,8,0.2091943919658661
88,12,0.21116048097610474
89,8,0.2512928247451782
90,3,0.4483254750569661
91,1,0.19093520939350128
92,28,0.2678943531853812
93,7,0.29449258531842915
94,10,0.07392480969429016
95,10,0.09651749134063721
96,24,0.1382539967695872
97,12,0.24624303976694742
98,13,0.22127687014066255
99,5,0.17186660766601564
100,33,0.20256945581147165
101,6,0.1511823038260142
102,6,0.11000874638557434
103,8,0.05856131762266159
104,39,0.19702520125951523
105,15,0.13377561569213867
106,8,0.18163825571537018
107,6,0.15662485361099243
108,3,0.14253262678782144
109,17,0.1470489782445571
110,2,0.15742968022823334
111,3,0.1737039883931478
112,3,0.12644900878270468
113,7,0.08550361224583217
114,5,0.11609344482421875
115,14,0.3788888795035226
116,2,0.12305496633052826
117,1,0.1164451465010643
118,4,0.11332456767559052
119,3,0.1764102578163147
120,4,0.11510072648525238
121,4,0.1268221139907837
122,11,0.08150967142798683
123,3,0.18671772877375284
