,count,mean
0,1067,0.09727681096514029
1,7,0.038934137140001567
2,37,0.1322592915715398
3,41,0.024474382400512695
4,4,0.026002781465649605
5,6,0.01696947713692983
6,8,0.030506834387779236
7,9,0.08823594782087538
8,25,0.20867923736572266
9,11,0.08162719553167169
10,11,0.2945495735515248
11,5,0.28741719722747805
12,15,0.17519370714823404
13,8,0.17125284671783447
14,3,0.2302393118540446
15,6,0.23758957783381143
16,5,0.27209360599517823
17,9,0.2700535986158583
18,3,0.13907156387964884
19,14,0.2429149832044329
20,29,0.2279977798461914
21,6,0.27072540918986004
22,22,0.26317349347201263
23,11,0.03394520282745361
24,9,0.02664481931262546
25,35,0.053568673133850095
26,8,0.07067523896694183
27,10,0.09165346622467041
28,27,0.18456395467122397
29,25,0.0472288703918457
30,4,0.10637783259153366
31,46,0.13860256775565769
32,25,0.14289621353149415
33,26,0.10493741585658146
34,42,0.19677393777029856
35,12,0.15765477220217386
36,8,0.16715377569198608
37,14,0.19679948261805943
38,14,0.19766872269766672
39,6,0.25959696372350055
40,41,0.1445825390699433
41,12,0.12216914693514506
42,8,0.08101890236139297
43,25,0.152503080368042
44,24,0.25637660423914593
45,44,0.23568300767378372
46,37,0.14453195881199193
47,5,0.25499725341796875
48,24,0.17882990837097168
49,31,0.23985688917098508
50,36,0.09653668933444554
51,32,0.06949707865715027
52,31,0.1375088845529864
53,5,0.2712698936462402
54,8,0.29233479499816895
55,6,0.2604685227076213
56,2,0.20254164934158325
57,8,0.1980130821466446
58,0,
59,3,0.1280635396639506
60,10,0.20563395023345948
61,8,0.2502153813838959
62,14,0.10450714826583862
63,42,0.03592273451033093
64,5,0.2386152744293213
65,3,0.04287475844224294
66,33,0.21872269023548474
67,6,0.09058476487795512
68,3,0.1510971188545227
69,6,0.17067205905914307
70,5,0.2116779327392578
71,51,0.11959823907590379
72,29,0.11625018613091831
73,43,0.15930333248404568
74,21,0.1132969856262207
75,30,0.2105207125345866
76,77,0.17886750109784014
77,4,0.20341667532920837
78,25,0.18444578170776368
79,2,0.17177216708660126
80,18,0.21280535062154135
81,7,0.24189245700836182
82,8,0.23284198343753815
83,26,0.2522607216468224
84,15,0.19900665283203126
85,47,0.15778045451387446
86,13,0.2228866540468656
87,8,0.24460667371749878
88,12,0.20099733273188272
89,8,0.16241993010044098
90,3,0.14548009634017944
91,1,0.3156963884830475
92,28,0.2174529688698905
93,7,0.23815744263785227
94,10,0.17735785245895386
95,10,0.18856484889984132
96,24,0.2505362431208293
97,12,0.14445122083028158
98,13,0.21670429523174578
99,5,0.28014440536499025
100,33,0.2616103201201468
101,6,0.23288128773371378
102,6,0.2039380669593811
103,8,0.3344709277153015
104,39,0.2197242149939904
105,15,0.25277042388916016
106,8,0.2799636423587799
107,6,0.33032546440760296
108,3,0.2047836979230245
109,17,0.2313557933358585
110,2,0.1630147099494934
111,1,0.3817598819732666
112,1,0.3156963884830475
113,1,0.16179245710372925
114,4,0.1473747193813324
115,14,0.21654255049569265
116,2,0.327946275472641
117,1,0.2673487961292267
118,4,0.38667476177215576
119,3,0.1997580130894979
120,4,0.2699221670627594
121,4,0.28871631622314453
122,11,0.11193315549330278
123,3,0.2851041754086812
124,3,0.14464348554611206
125,4,0.2383718192577362
126,4,0.28883883357048035
127,102,0.06557358947454714
128,11,0.14076972007751465
129,1,0.2208699733018875
130,2,0.1541656255722046
131,6,0.14837870995203653
132,8,0.14874926209449768
133,31,0.1058969343862226
134,11,0.27407839081504126
135,20,0.23706629276275634
136,33,0.2823287212487423
137,5,0.05264722108840943
138,12,0.12382219235102336
139,6,0.08820489048957825
140,10,0.06375249028205872
141,43,0.04179201015206271
142,33,0.04976380955089222
143,32,0.08182652294635773
144,9,0.12665153874291313
145,7,0.09565545831407819
146,14,0.16169093336377824
147,21,0.12278154918125697
148,16,0.11061619222164154
149,6,0.03704947978258133
150,4,0.01751602813601494
151,11,0.09487674453041771
152,83,0.11774569821644978
153,9,0.04813872112168206
154,69,0.08885367020316746
155,2,0.029580460861325264
156,1,0.029356416314840317
157,1,0.20111307501792908
158,6,0.2172826131184896
159,14,0.08469120945249285
160,4,0.1828780174255371
161,7,0.22146052973611013
162,3,0.20919845501581827
163,23,0.09730289293372113
164,8,0.2546849846839905
165,2,0.04270035773515701
166,3,0.06151650846004486
167,4,0.032693780958652496
168,13,0.16279033514169547
169,2,0.012757847085595131
170,2,0.02942468225955963
171,17,0.12246220252093147
172,5,0.05113848447799683
173,3,0.07581185301144917
174,5,0.10986927747726441
175,2,0.05330391228199005
176,2,0.11395739018917084
177,1,0.047624681144952774
178,4,0.06610950827598572
179,6,0.15125427643458048
180,3,0.14063079158465067
181,3,0.1532292366027832
182,2,0.075629323720932
183,3,0.09260799487431844
184,9,0.22256366411844888
185,2,0.23907436430454254
